RMS,Spectral Slope,Zero Crossings,MFCC(2),Spectral RollOff,MFCC(4),MFCC(13),MFCC(11),MFCC(1),MFCC(12),Spectral Spread,Class
-35.855,-2.17E-07,0.1746,2.1119,1314,-0.19273,-0.028813,0.1327,-27.497,0.082231,1744.7,'speech'
-9.9301,-4.20E-06,0.052747,2.1909,648,0.57013,-0.3332,0.36972,-20.833,0.43931,741.77,'speech'
-14.999,-2.05E-06,0.038584,3.722,611,0.95001,0.16856,0.37922,-23.546,-0.56032,555.66,'speech'
-20.007,-1.07E-06,0.11575,1.615,784,-0.49512,0.14161,0.13621,-24.12,0.13817,976.22,'speech'
-11.137,-3.65E-06,0.090842,3.9847,443,1.7046,-0.90455,-0.9723,-22.469,-0.55703,986.49,'speech'
-30.207,-4.71E-07,0.11575,2.4438,585,1.6358,-0.059874,-0.13382,-26.266,0.21073,1367.8,'speech'
-12.312,-3.19E-06,0.14212,1.7779,661,0.94996,0.20382,-0.025276,-20.896,-0.21546,1279.5,'music'
-15.219,-2.36E-06,0.1243,1.4776,1043,1.1168,-0.10483,-0.22238,-21.6,0.12214,1459.2,'music'
-21.182,-8.50E-07,0.055678,1.8702,588,0.53382,-0.10665,-0.053462,-24.924,0.32497,942.92,'music'
-42.534,-9.46E-08,0.15531,1.561,1284,0.28119,0.011245,-0.20948,-29.731,-0.14096,1796.7,'speech'
-18.052,-4.59E-07,0.1094,0.7496,1643,0.10564,0.19398,-0.093778,-25.085,0.081406,1946.5,'music'
-23.586,-4.87E-07,0.043468,2.5087,884,0.15508,0.13121,-0.034362,-27.403,0.15734,504.24,'music'
-18.008,-6.74E-07,0.044689,2.8033,532,1.9236,-0.30483,-0.38442,-27.176,-0.13165,515.8,'speech'
-16.505,-1.24E-06,0.03663,3.0979,584,1.2906,-0.16303,0.1543,-25.725,-0.025655,451.07,'speech'
-33,-3.98E-07,0.19805,1.4446,1102,0.19908,0.038775,0.075189,-25.813,-0.12329,1851.8,'speech'
-30.633,-3.69E-07,0.23614,0.49961,945,1.3667,0.17186,-0.39031,-26.132,-0.15858,2230.6,'speech'
-25.788,-6.05E-07,0.072283,3.6915,413,0.79073,-0.41016,-0.073436,-26.549,-0.51504,637.46,'music'
-26.612,-4.80E-07,0.039805,2.7324,513,1.7196,0.14639,-0.61703,-27.982,0.1311,432.27,'speech'
-14.696,-2.60E-06,0.096215,0.823,917,1.8739,0.23807,-0.17995,-21.807,0.0989,1147.4,'speech'
-16.657,-1.87E-06,0.074725,0.79483,657,1.4559,-0.013066,0.32203,-24.677,-0.26803,507.77,'speech'
-17.7,-8.21E-07,0.054212,2.3843,605,0.80764,0.33896,-0.13944,-25.711,0.1944,504.7,'music'
-15.958,-8.88E-07,0.035653,4.0903,220,0.93578,0.11495,-0.16353,-28.14,0.0062947,288.03,'music'
-22.088,-7.98E-07,0.033944,2.798,366,0.79541,-0.30033,0.005057,-27.72,0.086396,291.01,'music'
-13.444,-2.33E-06,0.057387,1.997,715,0.72579,0.49255,0.29175,-22.284,-0.37009,830.43,'speech'
-21.72,-4.50E-07,0.052259,4.833,220,0.94796,0.52856,0.053929,-29.566,0.68339,435.49,'music'
-18.32,-1.44E-06,0.058852,2.5238,651,0.93801,-0.062836,-0.20979,-23.347,0.25849,786.17,'music'
-21.122,-8.46E-07,0.15385,1.5896,757,1.6276,0.24547,0.015675,-24.664,-0.50636,1434.7,'speech'
-26.645,-2.71E-07,0.014896,1.841,596,0.87165,0.019562,0.05572,-29.901,0.11474,288.75,'speech'
-11.899,-3.54E-06,0.10672,1.7916,583,2.1074,-0.44911,-0.22752,-22.036,0.28854,1032.8,'speech'
-12.807,-2.45E-06,0.12186,2.2108,696,-0.20895,0.27437,-0.34709,-21.612,-0.1945,988.6,'music'
-15.392,-1.83E-06,0.061294,2.0809,789,0.50855,0.071505,0.0078601,-23.769,-0.099608,506.55,'music'
-25.352,-5.50E-07,0.097436,2.5066,774,-0.40061,0.12501,0.066548,-26.198,-0.18273,648.65,'speech'
-26.018,-8.57E-07,0.16239,3.1405,529,-0.42504,0.2105,-0.12567,-24.804,0.053709,772.49,'speech'
-21.016,-1.30E-06,0.18974,1.742,598,2.1087,0.083188,-0.5912,-24.065,-0.1025,1810,'music'
-24.166,-7.44E-07,0.08547,2.8447,529,1.2058,-0.21929,-0.47063,-25.598,-0.23224,757.5,'speech'
-19.034,-1.06E-06,0.29109,0.68732,1375,0.10844,0.051808,-0.16062,-21.877,0.078775,3110.3,'music'
-19.009,-1.15E-06,0.18846,0.68776,644,2.083,-0.46717,-0.6123,-23.965,-0.032649,1947.5,'speech'
-15.242,-2.36E-06,0.078388,2.7003,739,0.18843,0.14537,0.52482,-22.755,0.074235,854.93,'music'
-15.825,-1.98E-06,0.082784,2.3433,859,0.32399,-0.15127,0.16845,-22.626,0.0911,839.54,'music'
-12.184,-1.76E-06,0.0442,1.522,969,1.0835,0.021596,-0.24374,-24.694,-0.054215,498.03,'speech'
-14.642,-2.43E-06,0.13846,1.8288,622,1.7821,-0.46321,-0.019672,-22.487,-0.2406,1271.7,'music'
-14.63,-2.22E-06,0.10452,2.6203,1010,-0.12302,0.04168,0.032488,-21.934,0.25703,1050.5,'music'
-10.61,-3.35E-06,0.11233,2.2863,697,-0.43953,-0.36681,0.75948,-20.83,-0.49435,998.55,'speech'
-21.743,-6.54E-07,0.037851,4.6935,295,0.5316,-0.082988,-0.036403,-27.374,-0.23953,423.01,'music'
-21.507,-8.44E-07,0.078877,2.3548,791,0.46253,-0.036058,0.22241,-25.227,-0.054392,771.88,'music'
-25.988,-2.36E-07,0.11233,1.2297,1643,-0.064682,0.083471,0.060359,-26.51,-0.039763,2152.7,'music'
-19.265,-1.18E-06,0.084982,2.2401,622,2.3544,-0.076048,0.065414,-24.437,-0.10416,1161.4,'speech'
-26.785,-4.81E-07,0.054945,4.8529,257,0.4652,-0.18751,-0.043474,-28.639,-0.25166,506.06,'music'
-15.152,-2.24E-06,0.087668,2.6942,482,0.21245,0.091748,-0.12367,-22.609,-0.076641,817.03,'music'
-20.257,-1.04E-06,0.051282,3.4398,437,0.64674,-0.11445,0.13496,-25.351,0.31337,558.77,'music'
-16.846,-1.32E-06,0.048107,3.4334,359,0.38575,0.41221,0.27068,-25.197,0.56674,376.03,'music'
-14.659,-1.87E-06,0.17192,0.84945,1013,0.49551,-0.1897,0.33991,-23.479,0.16791,1460.3,'music'
-18.63,-1.38E-06,0.13724,0.87427,1000,1.0715,0.01446,0.061809,-22.586,0.11598,1491.9,'music'
-11.533,-9.64E-07,0.035653,4.3273,146,0.79188,-0.57978,-0.62039,-29.167,-0.50444,269.09,'music'
-22.765,-5.52E-07,0.043223,2.3142,660,0.70483,-0.25826,-0.18171,-27.057,-0.46802,414.11,'music'
-29.225,-6.47E-07,0.096459,3.5895,474,-0.82392,-0.3145,0.17953,-25.97,0.015459,641.92,'speech'
-21.275,-6.69E-07,0.048107,2.1513,556,0.67654,-0.35174,-0.081229,-26.779,-0.36731,382.68,'music'
-19.581,-1.15E-06,0.067155,3.9441,364,0.80994,-0.02396,-0.095029,-25.245,-0.23309,603.96,'music'
-18.077,-1.39E-06,0.10037,1.9436,1136,0.38192,0.17465,-0.34067,-24.038,-0.088673,859.55,'music'
-22.642,-7.04E-07,0.073993,2.2532,514,1.0976,0.21379,-0.09561,-26.451,-0.1048,714.46,'music'
-27.002,-4.09E-07,0.06105,1.9979,808,0.63439,-0.050521,-0.50062,-27.196,-0.15861,573.36,'music'
-17.803,-7.29E-07,0.034676,2.2942,1293,0.51201,0.27058,0.04035,-26.276,0.0484,756.06,'music'
-20.85,-2.28E-07,0.0070818,3.4506,371,0.40481,0.10012,-0.25377,-30.856,-0.087582,246.19,'speech'
-11.465,-2.32E-06,0.10452,1.2435,1204,0.35948,0.29909,0.10992,-20.882,0.25673,1329,'music'
-11.658,-2.06E-06,0.094958,3.9943,368,0.26656,-0.071795,-0.65588,-23.37,-0.35491,770.75,'music'
-36.892,-1.92E-07,0.16361,2.0294,1320,-0.20625,-0.015248,0.14302,-27.654,-0.061836,1952.9,'speech'
-30.792,-3.43E-07,0.14359,1.8121,678,0.86304,0.26607,-0.2168,-27.126,-0.39315,1457.7,'speech'
-16.697,-1.22E-06,0.043468,3.6741,514,1.0259,0.15335,-0.10071,-25.563,-0.17143,358.7,'speech'
-31.575,-3.38E-07,0.13065,1.4065,1033,1.5306,-0.086216,0.10386,-27.698,-0.16017,1115.5,'speech'
-13.754,-1.95E-06,0.077656,2.5645,525,1.2947,0.18958,-0.021955,-23.268,-0.092149,531.51,'music'
-19.877,-9.96E-07,0.059341,3.2195,393,1.8183,-0.3788,-0.16857,-26.333,-0.041734,824.17,'speech'
-11.438,-1.25E-06,0.016117,3.6931,131,0.78205,0.43597,0.16702,-27.972,0.44907,105.68,'music'
-19.187,-8.27E-07,0.056166,4.1228,291,0.11964,0.36393,-0.50624,-26.857,-0.14153,419.06,'music'
-13.418,-2.16E-06,0.037851,4.8441,207,-0.23342,0.15635,-0.4913,-24.524,0.56016,387.83,'speech'
-18.801,-1.09E-06,0.034921,3.7913,389,2.1221,-0.27628,-0.015456,-26.532,-0.60001,319.55,'speech'
-22.047,-5.00E-07,0.037607,2.1061,1360,0.87986,0.10882,0.20984,-28.146,0.24678,767.96,'music'
-11.265,-4.32E-06,0.044689,2.6389,569,0.77557,0.11436,0.29134,-20.45,-0.12092,951.34,'speech'
-12.263,-2.89E-06,0.061294,2.6366,583,1.3721,-0.25597,0.6369,-22.049,-0.18665,770.27,'speech'
-19.209,-9.59E-07,0.067888,3.3364,441,1.0844,-0.042007,0.10683,-25.44,0.15397,551.16,'music'
-9.9908,-2.89E-06,0.084249,1.8511,716,0.45752,0.43633,0.20752,-21.662,0.6019,816.29,'speech'
-17.952,-1.11E-06,0.12845,2.6827,1544,-0.29896,0.13681,0.16486,-23.571,0.31122,1906.9,'speech'
-14.195,-1.22E-06,0.19927,1.5461,960,1.2291,-0.13087,0.66917,-25.287,-0.066164,1641.7,'music'
-10.083,-3.39E-06,0.055922,2.5577,618,0.84852,-0.037591,0.27065,-21.63,0.94188,736.12,'speech'
-16.15,-1.11E-06,0.040049,2.5954,757,0.71842,-0.051943,0.12166,-24.933,0.25048,442.48,'music'
-17.2,-1.26E-06,0.059341,2.8361,517,0.83182,0.17376,-0.18124,-24.314,-0.087535,461.75,'music'
-22.794,-6.35E-07,0.030769,3.958,263,0.27446,0.25793,0.19506,-27.726,0.061485,312.81,'music'
-15.432,-1.77E-06,0.052259,3.834,395,2.079,-0.11168,-0.33499,-24.451,0.16322,453.61,'music'
-20.645,-9.99E-07,0.10061,2.3107,793,-0.020072,-0.084243,0.32113,-24.072,0.051851,973.68,'music'
-15.927,-1.39E-06,0.064957,2.0633,934,0.45723,0.68143,0.034406,-24.052,0.6398,854.15,'music'
-20.804,-7.83E-07,0.059585,2.4752,565,0.83042,0.035966,-0.040972,-25.488,0.1143,550.99,'music'
-15.191,-1.98E-06,0.052991,2.2185,618,0.70287,0.43701,0.055104,-23.126,0.073919,962.44,'speech'
-15.311,-2.31E-06,0.12234,2.7135,596,0.13848,-0.045713,-0.20567,-21.655,-0.17966,1036.6,'music'
-13.136,-1.69E-06,0.11306,2.6242,552,2.3604,-0.1545,-0.23708,-24.199,0.098799,1395.9,'speech'
-19.846,-7.95E-07,0.084005,3.1007,507,1.308,0.3205,-0.24031,-25.886,-0.35833,842.39,'speech'
-14.601,-1.68E-06,0.065201,3.9037,313,-0.0028563,0.72505,-0.26521,-24.718,0.18222,598.9,'music'
-16.424,-2.10E-06,0.071306,4.0541,386,0.84631,0.15734,-0.040314,-23.444,0.25093,846.2,'speech'
-22.079,-7.20E-07,0.063004,1.7191,561,0.59348,0.08068,0.2132,-26.916,0.14347,499.24,'music'
-26.133,-2.40E-07,0.008547,1.1582,744,0.95217,0.031624,0.021348,-30.962,0.18322,317.14,'speech'
-13.967,-1.50E-06,0.13724,1.0311,652,2.8084,-0.11829,-0.062598,-24.778,-0.013441,1035.6,'speech'
-12.133,-3.13E-06,0.094261,2.3978,527,2.4551,0.027858,-0.27721,-22.642,0.10869,1138.8,'speech'
-20.332,-8.62E-07,0.1072,1.2285,878,0.97347,0.74521,-0.2312,-25.309,0.15023,998.21,'music'
-16.087,-9.10E-07,0.041026,3.0915,512,1.877,-0.085313,-0.65257,-26.517,0.072177,359.79,'speech'
-19.233,-1.35E-06,0.07033,2.5315,685,0.28529,-0.0061529,0.24225,-23.553,0.15658,688.21,'music'
-12.744,-2.72E-06,0.078877,3.6107,454,2.2005,-0.21414,-0.51287,-23.066,-0.20798,837.52,'speech'
-14.456,-1.71E-06,0.049328,2.7298,509,1.0443,0.064379,-0.046698,-24.356,0.17653,380.3,'speech'
-15.782,-1.70E-06,0.052015,2.3257,727,0.70588,-0.075792,0.095891,-23.37,0.0958,642.01,'music'
-14.704,-2.25E-06,0.064225,2.9446,677,0.024275,0.18423,-0.35494,-23.169,-0.14732,586.72,'music'
-9.0593,-3.27E-06,0.08547,2.9653,532,1.0709,-0.13576,-0.38407,-22.472,0.35973,712.43,'speech'
-13.896,-2.09E-06,0.15726,1.8098,1180,-0.85872,0.036005,-0.11029,-21.506,0.18761,2086.9,'speech'
-12.168,-2.74E-06,0.053236,2.8994,787,-0.26903,0.017885,0.32208,-22.43,0.34258,606.64,'music'
-38.895,6.14E-09,0.33407,0.36236,1523,-0.42096,0.090318,0.012507,-29.198,-0.030402,5214.4,'speech'
-15.996,-1.33E-06,0.11526,1.9272,992,0.18712,-0.022663,0.11605,-23.707,-0.30041,1033,'music'
-12.048,-3.31E-06,0.06105,2.6887,488,0.71011,0.074535,-0.20093,-21.622,0.065945,885.36,'speech'
-17.919,-1.33E-06,0.15311,2.0691,553,1.026,0.26641,-0.048066,-23.597,0.16492,1449.2,'speech'
-16.378,-1.33E-06,0.046642,3.3186,428,2.2708,0.034729,0.27056,-25.173,0.40638,460.73,'music'
-12.575,-1.55E-06,0.13993,2.9009,564,2.671,-0.28211,-0.7602,-25.051,0.012644,1577.1,'speech'
-19.165,-1.06E-06,0.078388,2.8652,524,0.75958,-0.14505,0.20651,-24.562,-0.047927,678.21,'music'
-19.678,-9.91E-07,0.11258,2.0801,640,1.4386,0.025871,-0.60448,-24.892,0.10656,1257,'music'
-10.494,-4.72E-06,0.093284,3.7055,462,0.53679,-0.088715,-0.014057,-20.705,0.13176,932.76,'speech'
-17.427,-1.63E-06,0.14066,1.7932,710,1.27,-0.33011,-0.2892,-22.466,-0.42062,1322.7,'music'
-13.205,-4.08E-06,0.10842,0.87345,788,-0.6344,0.54956,-1.0992,-20.356,0.14579,1414.3,'speech'
-15.368,-1.28E-06,0.050549,2.1163,844,0.41797,-0.33292,0.10166,-24.43,-0.36379,545.55,'music'
-23.133,-7.99E-07,0.036142,2.8746,436,1.4556,-0.094844,-0.43122,-26.774,-0.36167,390.14,'speech'
-10.733,-3.94E-06,0.13553,2.5046,579,1.3563,0.15035,-0.13051,-21.035,-0.21085,839.6,'speech'
-16.028,-1.51E-06,0.040537,2.7815,807,0.32453,-0.2539,0.19603,-24.341,-0.27608,415.46,'speech'
-32.985,-3.19E-07,0.12186,2.5512,992,0.81637,0.051556,-0.092632,-27.435,-0.11711,976.94,'speech'
-11.152,-4.41E-06,0.11355,2.2471,863,0.6177,-0.13237,0.16401,-19.716,0.14134,1138.9,'music'
-10.741,-4.04E-06,0.073993,3.8243,436,1.9056,-0.086909,0.15779,-22.042,0.38097,686.22,'speech'
-21.053,-7.59E-07,0.073504,2.299,587,1.116,-0.10998,-0.21526,-25.554,0.0067165,757.36,'music'
-12.213,-3.30E-06,0.14261,1.4471,950,1.3971,-0.24206,-0.52854,-20.435,0.26937,1563.5,'speech'
-17.626,-1.28E-06,0.053724,2.6838,629,0.67875,-0.1134,0.066625,-24.701,0.25839,440.88,'music'
-18.729,-7.68E-07,0.060562,3.424,600,-0.068569,0.11608,0.0069008,-26.054,0.020465,495.84,'speech'
-20.282,-3.40E-07,0,2.8479,334,-0.17033,0.12221,-0.16077,-30.038,-0.55837,204.69,'music'
-34.445,-5.19E-08,0.40879,-0.0020429,1437,-0.40002,-0.24278,0.052035,-27.544,-0.18315,4923.6,'speech'
-15.24,-1.23E-06,0.020757,4.6108,226,-0.22432,0.32055,0.26748,-26.156,0.23216,285.18,'music'
-28.089,-4.74E-07,0.12088,2.3298,573,1.5523,-0.014938,-0.29741,-26.499,-0.27486,1144.9,'speech'
-12.912,-3.14E-06,0.11477,1.6474,970,0.20836,-0.16583,-0.19376,-20.796,0.11021,1128.3,'music'
-14.357,-8.09E-07,0.20464,0.98002,1132,0.95596,-0.035866,0.45903,-25.284,-0.086783,1723.7,'music'
-14.116,-1.60E-06,0.090354,1.3076,934,0.28159,-0.11496,-0.0077291,-23.327,-0.20943,875.47,'music'
-25.427,-4.16E-07,0.022711,3.058,447,0.19643,-0.28117,0.098727,-28.393,-0.33568,295.98,'music'
-21.799,-7.53E-07,0.075946,3.0072,455,0.092684,0.083964,0.64188,-25.652,-0.39034,977.42,'speech'
-29.692,-2.30E-07,0.02735,1.8376,911,0.013404,0.12763,-0.056697,-29.574,-0.041583,461.05,'speech'
-22.014,-6.89E-07,0.029304,4.333,191,1.0693,0.040855,0.17439,-28.311,-0.063267,256.99,'music'
-19.22,-1.21E-06,0.16117,1.9721,598,1.8941,-0.010599,-0.50553,-24.254,0.016703,1471.2,'music'
-17.86,-1.05E-06,0.038584,2.3519,1018,-0.031533,0.12068,0.14798,-24.76,0.25117,639.28,'music'
-13.551,-3.65E-06,0.13602,2.1453,607,1.323,-0.20025,-0.35584,-20.715,-0.25551,1479.1,'music'
-13.557,-2.08E-06,0.15238,1.5927,758,0.80619,0.24568,-0.093545,-21.807,-0.017569,1280.1,'music'
-15.025,-2.33E-06,0.086447,2.0786,948,0.07248,-0.16643,0.26461,-21.34,0.47319,1070.3,'music'
-22.656,-5.02E-07,0.046154,4.2468,248,0.98641,0.4522,0.21576,-28.993,0.51219,411.07,'music'
-13.933,-1.81E-06,0.085226,2.0923,1229,0.25781,0.0046619,-0.26941,-23.02,-0.40509,995.86,'music'
-34.747,-2.68E-07,0.14813,1.8483,801,0.56897,-0.064398,-0.11663,-27.165,-0.1685,1412.6,'speech'
-19.281,-9.43E-07,0.050794,2.9758,516,1.1262,-0.28325,-0.31033,-25.341,-0.40615,380.78,'music'
-15.777,-9.22E-07,0.10305,2.9128,529,1.6588,0.11719,-0.25225,-25.086,0.38152,1428.3,'speech'
-27.062,-2.97E-07,0.020513,1.358,873,0.61424,0.19234,0.038297,-28.147,-0.25151,513.27,'speech'
-19.962,-1.07E-06,0.12259,1.9175,743,1.4091,-0.28853,-0.38367,-23.847,-0.4325,1264.5,'music'
-16.386,-1.53E-06,0.091087,3.4076,520,0.63094,0.76086,-1.3762,-25.382,0.3455,810.2,'music'
-22.676,-1.79E-07,0.22784,1.9694,1680,-0.44724,0.056055,0.14365,-26.448,-0.039417,3214.6,'music'
-20.375,-1.18E-06,0.062759,1.8992,882,0.31713,0.10936,0.2346,-24.476,0.1493,690.38,'music'
-15.835,-3.17E-06,0.14701,2.7412,515,1.2412,-0.19202,-0.1275,-21.449,-0.025337,1177.2,'speech'
-10.917,-2.93E-06,0.053968,3.0103,567,1.4989,-0.122,0.066258,-23.505,0.14759,376.49,'speech'
-20.682,-9.81E-07,0.038828,3.0344,594,0.83438,-0.3919,-0.49338,-25.242,0.10739,474.42,'speech'
-18.242,-7.95E-07,0.049573,3.2853,461,0.63797,-0.085088,-0.21341,-25.802,-0.1121,422.44,'music'
-32.45,-2.27E-07,0.039316,3.1841,584,0.61588,-0.10885,0.34058,-29.373,0.10181,509.76,'speech'
-17.579,-7.18E-07,0.067399,2.7095,505,2.9413,-0.40012,-0.41587,-26.854,0.08091,985.41,'speech'
-21.517,-1.06E-06,0.09475,2.9303,542,0.40574,0.42054,0.1539,-24.314,0.048718,759.07,'speech'
-12.98,-2.26E-06,0.04127,1.5767,657,2.2084,-0.3635,0.39159,-23.437,-0.072112,560.11,'speech'
-13.806,-3.06E-06,0.1116,2.4356,696,1.1845,0.33861,0.76874,-21.5,-0.074402,1663.4,'speech'
-15.183,-1.19E-06,0.017338,2.9643,195,0.76235,0.45192,0.060523,-27.339,0.39647,104.26,'music'
-15.527,-1.40E-06,0.069841,1.3501,874,0.69228,0.21414,-0.25674,-24.099,-0.16374,704.86,'music'
-12.527,-2.81E-06,0.092063,1.5035,952,0.46044,0.083677,-0.054029,-21.37,-0.17346,870.15,'music'
-24.945,-8.37E-07,0.084005,2.8125,652,-0.15287,-0.27847,0.34203,-24.602,0.3361,828.84,'speech'
-14.124,-1.90E-06,0.098168,3.1867,455,0.48049,0.081577,0.0065105,-23.283,0.29697,893.28,'music'
-16.245,-4.44E-07,0.065934,1.7371,1176,-0.17347,0.25361,0.38896,-26.003,0.39661,1311.5,'speech'
-9.9339,-4.08E-06,0.11209,2.1168,641,0.80279,-0.27288,0.63491,-20.534,-0.074522,1165.8,'speech'
-22.207,-5.99E-07,0.027595,2.2412,695,0.92583,-0.08023,0.23998,-28.755,0.037262,308.22,'music'
-10.174,-4.86E-06,0.04591,4.2908,234,-0.069917,0.15246,0.21362,-21.686,0.50343,490.66,'speech'
-45.485,-6.63E-08,0.18681,1.3917,1369,0.13646,-0.032556,-0.18398,-30.273,-0.062056,2254.4,'speech'
-12.319,-2.50E-06,0.12552,1.7498,765,0.027288,-0.39317,0.089745,-21.268,-0.13959,1260.4,'music'
-19.954,-5.16E-07,0.013431,3.5576,158,1.4041,0.1895,-0.17042,-29.633,0.01824,112.99,'music'
-27.433,-2.51E-07,0.037118,0.16976,1003,0.93537,0.064976,-0.067654,-29.265,0.090087,581.54,'speech'
-18.723,-1.10E-06,0.030769,3.4876,434,2.1926,-0.10594,-0.54143,-26.807,-0.49835,361.22,'speech'
-22.835,-7.01E-07,0.046154,2.0513,560,1.8667,0.16188,-0.5228,-26.396,-0.36011,644.92,'speech'
-14.422,-1.36E-06,0.077656,2.4181,504,0.45893,0.62364,0.28171,-24.994,0.96302,730.1,'music'
-13.56,-1.29E-06,0.067155,1.4371,990,1.0993,-0.2741,0.12452,-24.066,-0.029013,774.32,'speech'
-13.821,-2.01E-06,0.055433,1.5288,1085,0.56386,0.044894,-0.035248,-24.343,0.050264,618.52,'music'
-12.138,-2.46E-06,0.09768,1.4539,1047,0.3338,-0.24654,-0.25477,-21.378,-0.18697,1055.7,'music'
-16.113,-1.61E-06,0.11136,2.3067,541,0.82669,-0.25969,-0.23345,-23.121,-0.42071,963.39,'music'
-18.776,-1.02E-06,0.09304,1.9788,608,1.2653,-0.11493,-0.24609,-24.658,0.017976,755.38,'music'
-20.57,-3.71E-07,0,3.0288,337,-0.36548,-0.23473,0.064409,-29.595,-0.26285,205.64,'music'
-19.463,-1.07E-06,0.064957,3.4707,386,0.70889,0.30963,0.060077,-25.853,0.074641,574.12,'music'
-41.83,-8.33E-08,0.14493,1.7689,1313,-0.1562,-0.13501,-0.016345,-30.137,-0.11725,1747.3,'speech'
-13.303,-2.60E-06,0.13309,2.7078,561,2.5089,-0.12736,-0.027393,-22.987,0.48459,1565.9,'speech'
-32.422,-1.60E-07,0.14359,1.6462,1276,0.3079,0.17248,0.21944,-28.845,-0.00096728,1233,'speech'
-21.737,-6.12E-07,0.24762,1.6445,1602,0.045905,0.023444,0.24385,-23.669,0.18794,2962.9,'music'
-17.883,-1.66E-06,0.070818,3.5624,458,0.33532,-0.20934,-0.2956,-23.221,-0.2794,647.89,'music'
-13.513,-1.47E-06,0.082784,2.4386,664,1.3273,-0.59977,0.06212,-23.824,-0.42821,731.17,'music'
-18.842,-1.37E-06,0.058608,3.9014,390,0.663,0.14878,-0.14267,-24.577,0.056067,565.16,'music'
-19.448,-8.18E-07,0.064713,4.409,406,0.90843,-0.044318,-0.13763,-26.254,0.32692,569.45,'speech'
-11.027,-3.55E-06,0.065934,3.5171,434,0.54392,-0.29483,-0.16961,-21.547,0.25485,846.05,'speech'
-22.106,-4.06E-07,0.0092796,3.6344,116,0.93012,0.075071,-0.19569,-31.097,-0.086987,92.184,'music'
-15.103,-1.96E-06,0.071551,3.4986,504,1.0006,-0.15129,0.27257,-23.534,0.47238,803.36,'speech'
-16.633,-1.52E-06,0.13626,1.1894,1154,0.49718,-0.31395,0.44825,-22.175,-0.03159,1656.2,'music'
-11.615,-3.02E-06,0.10696,1.6953,594,0.40353,-0.22939,-0.40665,-21.995,-0.94712,1135.9,'speech'
-18.306,-8.05E-07,0.049817,2.6675,604,0.69638,-0.070072,-0.10204,-26.069,0.18356,467.6,'music'
-13.405,-2.25E-06,0.10794,1.5347,978,0.46625,0.027913,0.057829,-21.372,0.068726,1303.6,'music'
-26.746,-5.58E-07,0.072283,3.3247,436,0.28167,-0.3138,-0.6086,-26.685,-0.31207,712.4,'music'
-17.699,-1.41E-06,0.096215,1.6584,1458,0.80428,0.00048778,0.26276,-22.679,0.33115,1704.6,'music'
-9.5654,-4.11E-06,0.077167,2.8427,734,-0.53288,0.50244,-0.44644,-20.608,0.52539,838.28,'speech'
-33.108,-1.24E-07,0.0065934,2.3281,892,0.93684,-0.06947,-0.074114,-31.469,0.072957,416.29,'music'
-8.5078,-4.98E-06,0.047619,2.7764,526,1.1014,0.11359,-0.084751,-20.268,-0.11254,708.24,'speech'
-11.409,-3.08E-06,0.077167,1.3661,640,1.9622,-0.36653,-0.44583,-21.522,0.34301,1022.1,'speech'
-11.188,-3.27E-06,0.042979,4.1634,326,0.37629,0.3635,-0.47722,-22.693,0.39493,476.68,'speech'
-25.935,-3.36E-07,0.19853,1.1734,1187,1.1151,-0.0083058,-0.13387,-26.087,-0.23035,1856.3,'speech'
-11.855,-9.85E-07,0.30232,0.78033,1502,-0.055862,0.18569,0.020833,-21.145,0.086826,4181.2,'speech'
-13.613,-2.25E-06,0.08254,1.6293,844,0.71225,0.015512,-0.10479,-22.137,0.026741,711.39,'music'
-9.771,-6.94E-06,0.12772,1.8298,692,0.042425,0.21848,-0.50241,-18.438,-0.010016,1279.1,'speech'
-24.621,-7.47E-08,0.30818,-0.23146,1565,0.13793,-0.013293,0.26875,-26.079,-0.24026,4643,'speech'
-20.69,-7.55E-07,0.12283,1.5841,1386,1.4404,-0.11853,-0.20269,-24.679,0.53171,1318.5,'music'
-40.966,-1.10E-07,0.1707,1.5651,1354,0.22306,-0.0058168,0.15376,-29.1,-0.01336,2137.5,'speech'
-20.326,-1.38E-06,0.16264,2.1922,592,1.4493,-0.24566,-0.12657,-23.487,-0.28942,1429.7,'music'
-18.846,-1.18E-06,0.087912,1.9488,654,1.4337,-0.35808,-0.34756,-23.873,-0.5578,914.65,'music'
-15.336,-2.28E-06,0.16093,0.71671,1079,0.77079,0.13296,-0.15498,-20.772,0.19923,2342.8,'speech'
-33.323,-4.85E-07,0.12381,2.9477,589,0.52826,-0.36518,0.11913,-26.093,0.1927,1131.1,'speech'
-9.2855,-3.26E-06,0.053968,2.6541,706,0.34471,-0.22422,-0.27865,-22.221,0.56907,551.99,'speech'
-11.088,-5.54E-06,0.12796,2.901,596,-0.34102,0.088621,-0.13153,-19.766,0.76509,777.11,'speech'
-32.622,-4.33E-07,0.16654,1.4413,800,0.93317,-0.099677,-0.25329,-25.948,-0.31388,1605.3,'speech'
-17.101,-9.11E-07,0.071795,1.9867,814,-0.18571,-0.25665,0.08869,-25.697,-0.40077,607.08,'music'
-16.583,-1.87E-06,0.21441,0.86392,704,1.9756,-0.31453,-0.22666,-22.399,-0.35264,1950.8,'music'
-22.173,-1.32E-06,0.17558,2.0291,793,0.82671,-0.27496,0.15469,-23.034,-0.077021,1028,'speech'
